PPI,Interactor,Crispr,PPI_symbol,Interactor_symbol,Crispr_symbol,PPI_bait,Interactor_dataset,Crispr_contrast
9606.ENSP00000313420,9606.ENSP00000354558,9606.ENSP00000362092,PRKDC,MTOR,RRAGC,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000360532,9606.ENSP00000220496,PRKDC,CDC5L,DNAJC17,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000287295,PRKDC,LRRK2,AIFM1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000392147,9606.ENSP00000356807,PRKDC,,TIPRL,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000395654,PRKDC,TP53,SMARCA4,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000367721,PRKDC,LRRK2,NUP160,Rv1816,protein_model,low_IFNB
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000373905,PRKDC,LRRK2,DNM2,Rv1816,protein_model,high_IFNB
9606.ENSP00000313420,9606.ENSP00000473172,9606.ENSP00000374213,PRKDC,RUVBL2,EP400,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000473172,9606.ENSP00000320566,PRKDC,RUVBL2,ING3,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000351416,PRKDC,LRRK2,ANKRD17,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000429084,PRKDC,TP53,UBR5,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000375978,9606.ENSP00000362576,PRKDC,,YARS,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000473172,9606.ENSP00000349640,PRKDC,RUVBL2,MCRS1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000354558,9606.ENSP00000278671,PRKDC,MTOR,LAMTOR1,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000306682,PRKDC,TP53,PPM1D,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000269305,9606.ENSP00000373772,PRKDC,TP53,RNF20,Rv1816,methyl_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000418960,9606.ENSP00000275053,PRKDC,BRCA1,MMS22L,Rv1816,methyl_model,high_IFNB
9606.ENSP00000313420,9606.ENSP00000418960,9606.ENSP00000294008,PRKDC,BRCA1,SLX4,Rv1816,methyl_model,high_IFNB
9606.ENSP00000313420,9606.ENSP00000298139,9606.ENSP00000305480,PRKDC,WRN,FEN1,Rv1816,atac_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000355011,9606.ENSP00000325863,PRKDC,ILF2,MRE11A,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000363944,PRKDC,LRRK2,LAS1L,Rv1816,protein_model,TNFpos_iNOSpos
9606.ENSP00000313420,9606.ENSP00000298910,9606.ENSP00000463559,PRKDC,LRRK2,MYL12B,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000482313,9606.ENSP00000353549,PRKDC,,CDC16,Rv1816,,TNFpos_iNOSneg
9606.ENSP00000313420,9606.ENSP00000355011,9606.ENSP00000336721,PRKDC,ILF2,LARP1,Rv1816,protein_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000265056,9606.ENSP00000300093,MCM3,,PLK1,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000216122,9606.ENSP00000360609,MCM3,,HSP90AB1,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000199814,MCM3,CDC5L,RBM22,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000416951,MCM3,CDC5L,ZC3H18,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000400591,MCM3,CDC5L,SNRPE,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000215793,MCM3,CDC5L,SF3A1,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000171111,9606.ENSP00000430684,MCM3,,IKBKB,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000366604,MCM3,CDC5L,SF1,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000216122,9606.ENSP00000477639,MCM3,,NAGK,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000471191,9606.ENSP00000219169,MCM3,NUP62,NUTF2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000225296,MCM3,CDC5L,DHX33,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000353098,9606.ENSP00000343535,MCM3,MCMBP,USP7,Rv1827,snp_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000471191,9606.ENSP00000379182,MCM3,NUP62,RAE1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000220496,MCM3,CDC5L,DNAJC17,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000353098,9606.ENSP00000356807,MCM3,MCMBP,TIPRL,Rv1827,snp_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000471191,9606.ENSP00000264883,MCM3,NUP62,NUP54,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000429084,MCM3,CDC5L,UBR5,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000360532,9606.ENSP00000306682,MCM3,CDC5L,PPM1D,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000307288,9606.ENSP00000275053,MCM3,,MMS22L,Rv1827,,high_IFNB
9606.ENSP00000480987,9606.ENSP00000482313,9606.ENSP00000325863,MCM3,,MRE11A,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000353098,9606.ENSP00000354720,MCM3,MCMBP,SMC3,Rv1827,snp_model,TNFpos_iNOSneg
9606.ENSP00000480987,9606.ENSP00000482313,9606.ENSP00000353549,MCM3,,CDC16,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000358814,9606.ENSP00000222388,9606.ENSP00000346015,AHCYL1,ABCF2,RPL27A,Rv1827,methyl_model,TNFpos_iNOSneg
9606.ENSP00000358814,9606.ENSP00000222388,9606.ENSP00000361076,AHCYL1,ABCF2,RPL7A,Rv1827,methyl_model,TNFpos_iNOSneg
9606.ENSP00000358814,9606.ENSP00000482245,9606.ENSP00000477639,AHCYL1,DACH1,NAGK,Rv1827,methyl_model,TNFpos_iNOSneg
9606.ENSP00000358814,9606.ENSP00000222388,9606.ENSP00000363574,AHCYL1,ABCF2,EIF6,Rv1827,methyl_model,TNFpos_iNOSpos
9606.ENSP00000358814,9606.ENSP00000323588,9606.ENSP00000429084,AHCYL1,SOX2,UBR5,Rv1827,snp_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000261712,9606.ENSP00000215071,NACA,PSMD11,PSMD8,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000261712,9606.ENSP00000357879,NACA,PSMD11,PSMD4,Rv1827,protein_model,high_IFNB
9606.ENSP00000448035,9606.ENSP00000261712,9606.ENSP00000310129,NACA,PSMD11,PSMD2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000361626,9606.ENSP00000341885,NACA,YBX1,RPS2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000448035,9606.ENSP00000369965,9606.ENSP00000464342,NACA,BTF3,RPL36,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000222247,NACA,FBL,RPL18A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000455106,9606.ENSP00000346015,NACA,,RPL27A,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000361626,9606.ENSP00000377486,NACA,YBX1,MRPL15,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000386541,9606.ENSP00000458162,NACA,PSMD14,ACTB,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000369965,9606.ENSP00000361076,NACA,BTF3,RPL7A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000482313,NACA,FBL,RECQL4,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000348442,9606.ENSP00000216190,NACA,PSMD12,EIF3D,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000348442,9606.ENSP00000436049,NACA,PSMD12,EIF3M,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000348442,9606.ENSP00000220849,NACA,PSMD12,EIF3E,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000361626,9606.ENSP00000313007,NACA,YBX1,PABPC1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000229214,NACA,FBL,KRR1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000328854,NACA,FBL,NOC4L,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000358812,NACA,FBL,PDCD11,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000274606,NACA,FBL,NHP2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000361180,NACA,FBL,GTF3C5,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000221801,9606.ENSP00000363574,NACA,FBL,EIF6,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000448035,9606.ENSP00000386541,9606.ENSP00000311857,NACA,PSMD14,PTPN2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000455106,9606.ENSP00000238146,NACA,,DDX55,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000261712,9606.ENSP00000376167,NACA,PSMD11,GPS1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000455106,9606.ENSP00000261015,NACA,,WDR12,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000264639,9606.ENSP00000253329,NACA,PSMD3,PPIL4,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000386541,9606.ENSP00000373772,NACA,PSMD14,RNF20,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000448035,9606.ENSP00000361626,9606.ENSP00000336721,NACA,YBX1,LARP1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000215829,9606.ENSP00000360609,SRSF2,SNRPD3,HSP90AB1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000326261,9606.ENSP00000199814,SRSF2,,RBM22,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000326261,9606.ENSP00000416951,SRSF2,,ZC3H18,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000326261,9606.ENSP00000400591,SRSF2,,SNRPE,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000326261,9606.ENSP00000215793,SRSF2,,SF3A1,Rv1827,,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000215829,9606.ENSP00000485022,SRSF2,SNRPD3,U2AF1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000376276,9606.ENSP00000221494,9606.ENSP00000252622,SRSF2,SF3A2,LSM7,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000360532,9606.ENSP00000366604,SRSF2,CDC5L,SF1,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000215829,9606.ENSP00000268483,SRSF2,SNRPD3,TXNL4B,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000364802,9606.ENSP00000284320,SRSF2,HSPA1A,TOMM70A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000360532,9606.ENSP00000225296,SRSF2,CDC5L,DHX33,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000416959,9606.ENSP00000446215,SRSF2,TRA2B,RAN,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000360532,9606.ENSP00000220496,SRSF2,CDC5L,DNAJC17,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000364802,9606.ENSP00000287295,SRSF2,HSPA1A,AIFM1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000258962,9606.ENSP00000400433,SRSF2,SRSF1,HNRNPF,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000376276,9606.ENSP00000360532,9606.ENSP00000429084,SRSF2,CDC5L,UBR5,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000376276,9606.ENSP00000300648,9606.ENSP00000425634,SRSF2,,HARS,Rv1827,,TNFpos_iNOSpos
9606.ENSP00000376276,9606.ENSP00000360532,9606.ENSP00000306682,SRSF2,CDC5L,PPM1D,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000391211,9606.ENSP00000215071,SARNP,PSMC2,PSMD8,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000391211,9606.ENSP00000357879,SARNP,PSMC2,PSMD4,Rv1827,protein_model,high_IFNB
9606.ENSP00000337632,9606.ENSP00000391211,9606.ENSP00000310129,SARNP,PSMC2,PSMD2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000420714,SARNP,RPS6,MRPS14,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000341885,SARNP,RPS6,RPS2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000272418,SARNP,RPS6,MRPS5,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000308897,SARNP,RPS6,MRPL11,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000464342,SARNP,RPS6,RPL36,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000246868,9606.ENSP00000258105,SARNP,SBDS,MRPL53,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000345957,SARNP,RPS6,RPS21,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000363018,SARNP,RPS6,RPL10A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000222247,SARNP,RPS6,RPL18A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000346015,SARNP,RPS6,RPL27A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000307863,9606.ENSP00000416951,SARNP,U2AF2,ZC3H18,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000307863,9606.ENSP00000400591,SARNP,U2AF2,SNRPE,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000307863,9606.ENSP00000215793,SARNP,U2AF2,SF3A1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000307863,9606.ENSP00000485022,SARNP,U2AF2,U2AF1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000307863,9606.ENSP00000366604,SARNP,U2AF2,SF1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000424870,SARNP,RPS6,SRP19,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000361076,SARNP,RPS6,RPL7A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000216190,SARNP,RPS6,EIF3D,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000436049,SARNP,RPS6,EIF3M,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000220849,SARNP,RPS6,EIF3E,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000431800,SARNP,RPS6,EIF3F,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000258149,SARNP,RPS6,MDM2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000356520,9606.ENSP00000359531,SARNP,DHX9,GTF2B,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000356520,9606.ENSP00000313007,SARNP,DHX9,PABPC1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000229214,SARNP,RPS6,KRR1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000379475,9606.ENSP00000379182,SARNP,DDX39B,RAE1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000300935,9606.ENSP00000298552,SARNP,RAB8A,TSC1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000328854,SARNP,RPS6,NOC4L,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000358812,SARNP,RPS6,PDCD11,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000363574,SARNP,RPS6,EIF6,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000337632,9606.ENSP00000379475,9606.ENSP00000419851,SARNP,DDX39B,GMPS,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000369757,9606.ENSP00000308332,SARNP,RPS6,UTP23,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000356520,9606.ENSP00000406037,SARNP,DHX9,KAT8,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000461785,9606.ENSP00000376808,SARNP,RAB40B,CUL5,Rv1827,snp_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000300935,9606.ENSP00000261776,SARNP,RAB8A,VAC14,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000376306,9606.ENSP00000404190,SARNP,CIT,RACGAP1,Rv1827,methyl_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000376306,9606.ENSP00000463559,SARNP,CIT,MYL12B,Rv1827,methyl_model,TNFpos_iNOSneg
9606.ENSP00000337632,9606.ENSP00000391211,9606.ENSP00000354720,SARNP,PSMC2,SMC3,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000258962,9606.ENSP00000360609,RNPS1,SRSF1,HSP90AB1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000463058,9606.ENSP00000199814,RNPS1,RBM8A,RBM22,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000307863,9606.ENSP00000400591,RNPS1,U2AF2,SNRPE,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000307863,9606.ENSP00000215793,RNPS1,U2AF2,SF3A1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000307863,9606.ENSP00000485022,RNPS1,U2AF2,U2AF1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000457723,9606.ENSP00000221494,9606.ENSP00000252622,RNPS1,SF3A2,LSM7,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000307863,9606.ENSP00000366604,RNPS1,U2AF2,SF1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000356520,9606.ENSP00000258149,RNPS1,DHX9,MDM2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000457723,9606.ENSP00000356520,9606.ENSP00000359531,RNPS1,DHX9,GTF2B,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000463058,9606.ENSP00000313007,RNPS1,RBM8A,PABPC1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000457723,9606.ENSP00000269349,9606.ENSP00000225296,RNPS1,EIF4A3,DHX33,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000416959,9606.ENSP00000446215,RNPS1,TRA2B,RAN,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000269349,9606.ENSP00000400433,RNPS1,EIF4A3,HNRNPF,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000457723,9606.ENSP00000386458,9606.ENSP00000347184,RNPS1,PRPF40A,HTT,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000356520,9606.ENSP00000406037,RNPS1,DHX9,KAT8,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000457723,9606.ENSP00000463058,9606.ENSP00000361418,RNPS1,RBM8A,IPO13,Rv1827,protein_model,high_IFNB
9606.ENSP00000457723,9606.ENSP00000470142,9606.ENSP00000264951,RNPS1,UPF1,XRN1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000323687,9606.ENSP00000477538,9606.ENSP00000363018,UBE2O,NAP1L1,RPL10A,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000323687,9606.ENSP00000340305,9606.ENSP00000253023,UBE2O,UBE2V1,UBE2M,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000323687,9606.ENSP00000340305,9606.ENSP00000478474,UBE2O,UBE2V1,UBE2F,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000323687,9606.ENSP00000340305,9606.ENSP00000356243,UBE2O,UBE2V1,UBE2T,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000305790,9606.ENSP00000360609,SRRM2,SF3B3,HSP90AB1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000365439,9606.ENSP00000376345,SRRM2,HNRNPK,GRB2,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000420714,SRRM2,EFTUD2,MRPS14,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000341885,SRRM2,EFTUD2,RPS2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000272418,SRRM2,EFTUD2,MRPS5,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000308897,SRRM2,EFTUD2,MRPL11,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000464342,SRRM2,EFTUD2,RPL36,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000345957,SRRM2,EFTUD2,RPS21,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000363018,SRRM2,EFTUD2,RPL10A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000222247,SRRM2,EFTUD2,RPL18A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000346015,SRRM2,EFTUD2,RPL27A,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000261531,9606.ENSP00000432768,SRRM2,SNW1,CKAP5,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000335321,9606.ENSP00000485022,SRRM2,SF3B1,U2AF1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000252622,SRRM2,EFTUD2,LSM7,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000366604,SRRM2,EFTUD2,SF1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000268483,SRRM2,EFTUD2,TXNL4B,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000365439,9606.ENSP00000258149,SRRM2,HNRNPK,MDM2,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000297071,9606.ENSP00000313007,SRRM2,TRA2A,PABPC1,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000392094,9606.ENSP00000225296,SRRM2,EFTUD2,DHX33,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000360532,9606.ENSP00000220496,SRRM2,CDC5L,DNAJC17,Rv1827,atac_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000460348,9606.ENSP00000400433,SRRM2,PRPF8,HNRNPF,Rv1827,protein_model,TNFpos_iNOSpos
9606.ENSP00000301740,9606.ENSP00000225792,9606.ENSP00000395654,SRRM2,DDX5,SMARCA4,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000386458,9606.ENSP00000347184,SRRM2,PRPF40A,HTT,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000335321,9606.ENSP00000264028,SRRM2,SF3B1,ARCN1,Rv1827,protein_model,TNFpos_iNOSneg
9606.ENSP00000301740,9606.ENSP00000463058,9606.ENSP00000361418,SRRM2,RBM8A,IPO13,Rv1827,protein_model,high_IFNB
